periodo_bisemanal,lugar,lugarId,longitude_lugar,latitude_lugar,contratos_novos,tipo_moto
2025-06-W11,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,7,Outros
2024-10-W22,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,31,Nova
2024-12-W27,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,2,Usada
2024-11-W22,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,8,Nova
2025-09-W18,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,5,Outros
2025-05-W11,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,15,Nova
2026-02-W05,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,15,Usada
2025-07-W13,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,2,Usada
2025-04-W09,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,31,Outros
2025-11-W24,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,9,Outros
2026-03-W06,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,1,Usada
2024-05-W11,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,2,Usada
2025-02-W03,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,1,Semi-nova
2025-03-W05,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,1,Outros
2026-02-W05,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,9,Outros
2026-02-W04,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,82,Usada
2025-09-W19,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,8,Outros
2024-09-W19,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,1,Outros
2024-08-W18,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,1,Usada
2026-01-W02,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,82,Usada
2024-03-W05,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,2,Usada
2025-11-W24,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,3,Semi-nova
2024-02-W03,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,1,Usada
2025-05-W10,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,54,Outros
2024-05-W10,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,1,Outros
2024-01-W03,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,1,Usada
2026-02-W03,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,19,Outros
2024-06-W13,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,2,Usada
2025-07-W15,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,9,Semi-nova
2026-01-W03,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,5,Semi-nova
2025-12-W25,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,20,Outros
2026-02-W05,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,1,Semi-nova
2024-12-W26,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,30,Usada
2025-12-W25,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,61,Usada
2026-01-W02,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,4,Semi-nova
2025-10-W21,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,17,Nova
2024-07-W14,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,1,Nova
2025-09-W19,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,78,Usada
2026-03-W06,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,1,Nova
2025-05-W11,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,8,Semi-nova
2025-05-W10,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,6,Semi-nova
2025-07-W16,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,1,Nova
2025-05-W10,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,27,Nova
2025-07-W15,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,40,Usada
2026-03-W05,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,22,Usada
2025-07-W14,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,15,Semi-nova
2026-02-W04,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,24,Nova
2025-04-W09,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,18,Nova
2025-04-W09,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,6,Semi-nova
2025-02-W03,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,1,Nova
2025-08-W16,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,2,Semi-nova
2024-10-W21,Mottu Ipiranga,94,-46.5835018887547,-23.600684782633763,1,Outros
2025-08-W16,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,20,Usada
2025-01-W01,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,47,Usada
2024-01-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,7,Outros
2024-09-W19,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,33,Usada
2024-05-W09,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,8,Outros
2024-01-W01,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,5,Nova
2025-10-W21,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,8,Semi-nova
2024-06-W12,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,42,Usada
2025-04-W09,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,24,Usada
2026-03-W06,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,3,Usada
2024-12-W27,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,1,Outros
2026-03-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,51,Usada
2024-03-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,23,Outros
2026-02-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,9,Nova
2025-07-W15,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,31,Usada
2025-01-W02,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,45,Usada
2025-06-W13,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,29,Nova
2025-10-W22,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,11,Semi-nova
2025-09-W19,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,18,Semi-nova
2025-10-W20,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,21,Nova
2024-02-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,7,Semi-nova
2024-09-W20,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,5,Nova
2024-06-W13,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,42,Usada
2026-02-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,12,Semi-nova
2024-05-W09,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,1,Semi-nova
2025-07-W15,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,22,Nova
2025-02-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,55,Usada
2024-03-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,33,Usada
2024-02-W04,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,42,Outros
2024-05-W11,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,33,Nova
2024-01-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,8,Usada
2024-01-W01,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,5,Outros
2024-09-W19,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,6,Outros
2024-03-W07,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,2,Semi-nova
2026-01-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,29,Usada
2025-07-W13,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,1,Usada
2024-04-W08,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,29,Outros
2025-11-W22,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,3,Semi-nova
2025-01-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,25,Usada
2024-10-W21,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,19,Nova
2025-05-W11,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,16,Semi-nova
2025-05-W10,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,17,Semi-nova
2024-04-W07,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,10,Usada
2025-03-W06,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,1,Nova
2024-04-W07,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,23,Nova
2024-05-W10,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,48,Nova
2024-04-W09,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,12,Usada
2025-04-W08,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,26,Nova
2025-06-W11,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,6,Usada
2024-10-W21,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,79,Usada
2025-12-W25,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,11,Semi-nova
2024-09-W20,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,45,Usada
2024-07-W16,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,8,Semi-nova
2024-06-W13,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,22,Outros
2024-11-W24,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,8,Outros
2025-07-W14,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,38,Usada
2024-10-W22,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,10,Nova
2025-02-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,5,Outros
2024-02-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,16,Usada
2025-12-W24,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,5,Usada
2024-04-W08,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,17,Usada
2024-03-W07,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,10,Nova
2024-10-W20,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,8,Nova
2025-04-W07,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,19,Nova
2025-04-W07,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,6,Semi-nova
2025-06-W13,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,34,Usada
2025-03-W07,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,11,Usada
2024-07-W14,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,18,Semi-nova
2024-09-W18,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,11,Semi-nova
2024-02-W04,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,8,Semi-nova
2025-03-W07,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,4,Semi-nova
2025-08-W18,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,6,Semi-nova
2024-09-W19,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,4,Nova
2024-05-W09,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,3,Usada
2025-09-W19,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,43,Usada
2024-03-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,11,Semi-nova
2024-08-W16,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,16,Outros
2024-04-W09,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,5,Semi-nova
2024-08-W18,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,16,Usada
2024-07-W15,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,13,Semi-nova
2025-02-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,3,Semi-nova
2025-03-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,4,Semi-nova
2024-03-W07,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,15,Outros
2024-11-W24,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,74,Usada
2025-08-W17,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,19,Semi-nova
2025-09-W18,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,19,Semi-nova
2024-04-W07,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,18,Outros
2024-01-W02,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,7,Semi-nova
2025-10-W21,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,25,Nova
2024-02-W04,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,24,Usada
2024-02-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,32,Nova
2024-12-W26,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,7,Nova
2025-04-W09,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,1,Nova
2024-07-W16,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,12,Usada
2026-01-W02,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,48,Usada
2025-04-W07,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,20,Usada
2025-12-W26,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,18,Nova
2025-11-W23,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,24,Nova
2025-01-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,4,Semi-nova
2025-11-W23,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,45,Usada
2025-10-W21,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,85,Usada
2025-12-W25,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,29,Nova
2024-06-W13,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,25,Semi-nova
2026-01-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,3,Semi-nova
2026-01-W02,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,36,Nova
2024-07-W15,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,20,Outros
2025-02-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,34,Nova
2024-08-W17,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,25,Outros
2025-05-W11,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,14,Usada
2026-02-W04,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,13,Semi-nova
2026-01-W01,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,39,Usada
2025-05-W09,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,10,Semi-nova
2025-07-W15,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,15,Semi-nova
2024-12-W25,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,80,Usada
2025-02-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,7,Usada
2024-03-W06,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,28,Usada
2024-09-W19,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,12,Semi-nova
2024-06-W12,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,25,Outros
2024-04-W08,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,10,Semi-nova
2025-01-W02,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,4,Outros
2025-05-W09,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,22,Usada
2026-02-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,2,Semi-nova
2024-07-W15,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,39,Nova
2024-07-W16,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,7,Outros
2025-09-W19,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,39,Nova
2024-01-W02,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,8,Usada
2025-08-W18,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,16,Usada
2025-01-W01,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,1,Semi-nova
2025-07-W14,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,17,Semi-nova
2024-05-W10,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,13,Usada
2024-10-W20,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,29,Usada
2024-10-W20,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,5,Outros
2026-03-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,26,Nova
2025-06-W13,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,14,Semi-nova
2024-03-W06,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,51,Outros
2025-04-W08,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,37,Usada
2025-11-W23,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,16,Semi-nova
2025-05-W10,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,12,Nova
2026-01-W01,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,11,Semi-nova
2026-02-W04,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,33,Nova
2024-07-W16,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,8,Nova
2024-03-W06,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,10,Semi-nova
2024-01-W02,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,10,Outros
2024-03-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,32,Nova
2024-08-W18,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,8,Semi-nova
2024-11-W22,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,3,Nova
2025-08-W16,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,19,Semi-nova
2024-06-W12,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,30,Nova
2025-07-W13,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,2,Nova
2025-12-W26,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,15,Semi-nova
2025-12-W24,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,3,Semi-nova
2025-08-W18,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,9,Nova
2026-02-W04,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,63,Usada
2025-03-W06,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,38,Usada
2025-01-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,3,Outros
2024-12-W25,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,10,Outros
2025-10-W22,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,8,Nova
2024-02-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,21,Outros
2024-11-W24,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,25,Nova
2026-03-W06,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,2,Nova
2024-10-W22,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,59,Usada
2025-06-W12,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,31,Usada
2025-10-W20,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,38,Usada
2025-02-W04,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,48,Usada
2025-05-W11,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,15,Nova
2024-07-W14,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,13,Outros
2024-12-W25,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,15,Nova
2025-12-W25,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,30,Usada
2025-10-W22,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,33,Usada
2024-09-W20,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,7,Outros
2026-02-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,8,Nova
2024-12-W25,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,4,Semi-nova
2025-11-W24,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,33,Semi-nova
2025-03-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,30,Usada
2026-03-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,3,Outros
2024-02-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,18,Usada
2024-08-W17,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,23,Nova
2026-02-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,53,Usada
2024-05-W11,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,23,Semi-nova
2025-06-W11,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,6,Nova
2025-07-W16,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,6,Semi-nova
2025-07-W16,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,3,Usada
2025-03-W06,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,13,Semi-nova
2024-08-W16,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,22,Semi-nova
2024-01-W01,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,8,Usada
2025-11-W24,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,42,Usada
2025-11-W24,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,13,Nova
2025-10-W20,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,5,Semi-nova
2024-02-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,12,Nova
2025-11-W22,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,5,Nova
2024-06-W11,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,2,Semi-nova
2025-04-W08,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,22,Semi-nova
2026-01-W02,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,17,Semi-nova
2025-02-W04,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,13,Semi-nova
2024-11-W22,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,3,Outros
2025-08-W16,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,22,Nova
2026-03-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,15,Semi-nova
2024-08-W17,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,45,Usada
2025-04-W09,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,10,Semi-nova
2024-08-W16,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,26,Nova
2025-12-W24,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,6,Nova
2024-02-W04,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,25,Nova
2025-02-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,7,Semi-nova
2024-09-W18,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,8,Usada
2024-02-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,5,Semi-nova
2026-01-W01,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,40,Nova
2024-10-W21,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,7,Outros
2024-07-W15,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,42,Usada
2024-11-W22,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,7,Usada
2025-06-W12,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,39,Nova
2025-02-W04,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,15,Nova
2024-03-W06,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,38,Nova
2024-09-W20,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,4,Semi-nova
2024-05-W11,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,32,Outros
2024-08-W17,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,19,Semi-nova
2026-02-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,20,Usada
2025-09-W18,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,21,Usada
2024-12-W26,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,4,Outros
2024-02-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,24,Outros
2025-06-W12,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,23,Semi-nova
2025-01-W02,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,2,Nova
2024-12-W27,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,4,Usada
2025-07-W16,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,1,Nova
2024-12-W26,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,47,Usada
2024-05-W11,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,36,Usada
2025-01-W02,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,4,Semi-nova
2024-08-W16,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,42,Usada
2024-01-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,5,Semi-nova
2024-01-W03,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,4,Nova
2025-09-W20,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,12,Nova
2025-09-W20,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,32,Usada
2024-04-W09,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,20,Outros
2024-08-W18,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,8,Outros
2024-06-W13,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,8,Nova
2024-05-W10,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,16,Semi-nova
2025-08-W17,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,21,Nova
2024-04-W08,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,38,Nova
2025-01-W01,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,3,Outros
2024-03-W07,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,10,Usada
2025-09-W20,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,5,Semi-nova
2024-01-W02,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,10,Nova
2024-04-W09,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,15,Nova
2025-06-W11,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,5,Semi-nova
2025-09-W18,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,13,Nova
2026-03-W06,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,2,Semi-nova
2024-01-W01,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,1,Semi-nova
2025-03-W05,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,1,Nova
2024-07-W14,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,41,Usada
2025-12-W26,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,55,Usada
2025-05-W10,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,27,Usada
2025-07-W14,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,25,Nova
2024-10-W22,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,5,Outros
2024-07-W14,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,24,Nova
2024-06-W12,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,28,Semi-nova
2024-11-W23,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,60,Usada
2024-11-W23,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,5,Outros
2024-11-W23,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,16,Nova
2024-09-W18,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,4,Outros
2025-11-W22,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,27,Usada
2024-09-W18,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,2,Nova
2024-05-W09,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,12,Nova
2024-05-W10,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,41,Outros
2025-08-W17,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,40,Usada
2024-08-W18,Mottu Jandira,41,-46.893589161713265,-23.530519650351657,5,Nova
